10411(實價),住宅大樓(含車位),嘉義市嘉義市民權路1~30號,23,4房/1廳/1衛,8 /共16層,62.79,8.05,--,--萬,14.9萬,936萬
10411(實價),透天厝,嘉義市嘉義市北園街110巷1~30號,21.8,4房/3廳/4衛,1 /共4層,70.79,38.31,--,--萬,7.2萬,510萬
10411(實價),透天厝,嘉義市嘉義市小雅路513巷31~60號,38.4,3房/2廳/2衛,1 /共2層,59.51,82.89,--,--萬,39.7萬,2362萬
10411(實價),華廈,嘉義市嘉義市泰瑞二街61~90號,23.3,2房/1廳/2衛,6 /共7層,35.48,6.4,--,--萬,9萬,320萬
10411(實價),透天厝,嘉義市嘉義市仁愛一街91~120號,1.3,6房/3廳/6衛,1 /共4層,112.43,42.77,--,--萬,20.5萬,2300萬
10411(實價),透天厝,嘉義市嘉義市吳鳳南路365巷118弄1~30號,39.8,3房/2廳/2衛,1 /共2層,25.94,18.76,--,--萬,14.6萬,378萬
10411(實價),透天厝,嘉義市嘉義市民權路332巷1~30號,--,0房/0廳/0衛,1 /共1層,11.09,31.16,--,--萬,20.7萬,230萬
10411(實價),華廈,嘉義市嘉義市安樂街151~180號,7.2,1房/1廳/1衛,6 /共7層,13.74,2.51,--,--萬,16.7萬,230萬
10411(實價),透天厝,嘉義市嘉義市東義路214巷2弄1~30號,26.4,5房/2廳/3衛,1 /共2層,34.34,79.86,--,--萬,28萬,960萬
10411(實價),住宅大樓,嘉義市嘉義市博東路151~180號,17.7,3房/2廳/2衛,4 /共22層,36.28,4.14,--,--萬,10.7萬,390萬
10411(實價),華廈,嘉義市嘉義市民族路301~330號,23.2,3房/1廳/3衛,7 /共8層,60.23,7.77,--,--萬,13.3萬,800萬
10411(實價),透天厝,嘉義市嘉義市垂楊里建成街61~90號,41.3,2房/2廳/2衛,1 /共2層,25.25,20.57,--,--萬,9.3萬,235萬
10411(實價),住宅大樓,嘉義市嘉義市南京路61~90號,22,3房/2廳/2衛,9 /共12層,39.91,3.99,--,--萬,8.1萬,325萬
10411(實價),店面(店鋪),嘉義市嘉義市北杏里9鄰文化路211~240號,--,0房/0廳/0衛,1 /共2層,94.87,87.42,--,--萬,46.1萬,4375萬
10411(實價),透天厝,嘉義市嘉義市永康一街31~60號,26.3,5房/2廳/3衛,1 /共2層,49.25,32.97,--,--萬,12.2萬,600萬
10411(實價),華廈,嘉義市嘉義市北榮街121~150號,24.8,9房/0廳/9衛,3 /共7層,85.3,12.33,--,--萬,17萬,1450萬
10411(實價),華廈,嘉義市嘉義市北榮街121~150號,24.8,9房/0廳/9衛,4 /共7層,85.3,12.33,--,--萬,17萬,1450萬
10411(實價),華廈,嘉義市嘉義市北榮街121~150號,24.8,9房/0廳/9衛,7 /共7層,85.3,12.33,--,--萬,17.6萬,1500萬
10411(實價),套房,嘉義市嘉義市垂楊路841~870號,24,0房/0廳/1衛,4 /共12層,10.49,1.18,--,--萬,6萬,62萬
10411(實價),透天厝(含車位),嘉義市嘉義市水源地33之1~30號,1.1,4房/3廳/4衛,1 /共3層,79.36,43.56,3.78,--萬,14.5萬,1152萬
10411(實價),公寓,嘉義市嘉義市重慶路121~150號,32.3,5房/0廳/5衛,5 /共5層,28.02,9.8,--,--萬,10.3萬,290萬
10411(實價),透天厝,嘉義市嘉義市湖邊里7鄰博愛路一段320巷61~90號,33.9,5房/2廳/2衛,1 /共3層,41.65,22.69,--,--萬,9.1萬,380萬
10411(實價),透天厝,嘉義市嘉義市軍輝路271~300號,0.5,4房/2廳/4衛,1 /共4層,69.61,42.65,--,--萬,20.5萬,1425萬
10411(實價),住宅大樓(含車位),嘉義市嘉義市博東路1~30號,21.5,3房/2廳/2衛,10 /共12層,38.63,5.45,--,--萬,9.3萬,360萬
10411(實價),透天厝,嘉義市嘉義市許厝庄仔31~60號,2.2,5房/2廳/3衛,1 /共3層,41.2,25.41,--,--萬,14萬,575萬
10411(實價),透天厝,嘉義市嘉義市興業西路271~300號,26,4房/2廳/2衛,1 /共2層,52.1,36.3,--,--萬,37.6萬,1956萬
10411(實價),住宅大樓,嘉義市嘉義市玉山路158巷91~120號,20.3,1房/1廳/1衛,5 /共12層,10.64,1.49,--,--萬,9.9萬,105萬
10411(實價),透天厝,嘉義市嘉義市重慶二街212巷31~60號,39.4,2房/1廳/1衛,1 /共2層,24.22,22.08,--,--萬,6.5萬,158萬
10411(實價),住宅大樓,嘉義市嘉義市小雅路181~210號,22.4,3房/1廳/1衛,7 /共16層,25.42,3.03,--,--萬,6萬,153萬
10411(實價),套房,嘉義市嘉義市興雅路91~120號,22.3,1房/1廳/1衛,3 /共9層,11.25,1.18,--,--萬,8萬,90萬
10411(實價),住宅大樓,嘉義市嘉義市圓福街118巷2弄121~150號,22.5,3房/2廳/2衛,11 /共15層,33.12,5.48,--,--萬,8.2萬,270萬
10411(實價),住宅大樓,嘉義市嘉義市大同路391~420號,21.4,2房/1廳/1衛,8 /共13層,19.26,2.4,--,--萬,8.6萬,165萬
10411(實價),住宅大樓,嘉義市嘉義市小雅路181~210號,22.4,3房/2廳/2衛,5 /共16層,37.07,4.43,--,--萬,10萬,370萬
10411(實價),住宅大樓(含車位),嘉義市嘉義市志昇街91~120號,11,3房/2廳/2衛,14 /共14層,62.38,13.91,--,--萬,8.3萬,520萬
10411(實價),住宅大樓,嘉義市嘉義市新生路301~330號,19.8,3房/1廳/2衛,8 /共13層,32.87,4.3,--,--萬,9.7萬,320萬
10411(實價),住宅大樓,嘉義市嘉義市小雅路181~210號,22.4,1房/1廳/1衛,12 /共16層,15.98,1.91,--,--萬,8萬,128萬
10411(實價),華廈,嘉義市嘉義市民生南路1~30號,27.4,3房/2廳/2衛,3 /共7層,35.78,7.87,--,--萬,5.6萬,200萬
10411(實價),店面(店鋪),嘉義市嘉義市民族路61~90號,26.6,3房/2廳/5衛,1 /共2層,41.44,43.26,--,--萬,45.4萬,1880萬
10411(實價),套房,嘉義市嘉義市東洋新?601~630號,31,1房/1廳/1衛,4 /共6層,12.77,2.55,--,--萬,9.2萬,117萬
10411(實價),住宅大樓,嘉義市嘉義市興業西路331~360號,21.5,4房/1廳/2衛,1 /共12層,37.19,4.99,--,--萬,8.9萬,330萬
10411(實價),透天厝,嘉義市嘉義市玉山路571~600號,1.6,4房/3廳/5衛,1 /共5層,76.52,34.35,--,--萬,20.8萬,1594萬
10411(實價),透天厝,嘉義市嘉義市玉山路186巷17弄1~30號,36.3,3房/1廳/2衛,1 /共2層,33.45,26.02,--,--萬,9萬,300萬
10411(實價),住宅大樓,嘉義市嘉義市忠孝路781~810號,20.1,1房/0廳/1衛,6 /共11層,13.92,1.98,--,--萬,7.5萬,105萬
10411(實價),住宅大樓,嘉義市嘉義市博東路151~180號,17.7,3房/2廳/2衛,10 /共22層,44.63,5.6,--,--萬,9.3萬,416萬
10411(實價),套房,嘉義市嘉義市吳鳳南路571~600號,19.8,1房/1廳/1衛,7 /共15層,12.75,1.42,--,--萬,7.8萬,100萬
10411(實價),華廈,嘉義市嘉義市里19鄰延平街271~300號,37.7,3房/2廳/2衛,5 /共7層,28.46,4.38,--,--萬,9.1萬,260萬
10411(實價),華廈,嘉義市嘉義市忠義街61~90號,22.8,3房/2廳/2衛,2 /共6層,34.28,6.24,--,--萬,7.3萬,250萬
10411(實價),透天厝,嘉義市嘉義市五福街203巷1~30號,37.8,3房/2廳/2衛,1 /共2層,26.8,21.78,--,--萬,14.9萬,400萬
10411(實價),透天厝,嘉義市嘉義市光彩街541~570號,42.9,4房/2廳/3衛,1 /共3層,89.22,29.95,--,--萬,15.4萬,1370萬
10411(實價),透天厝,嘉義市嘉義市臺斗街58巷1~30號,0.5,6房/3廳/7衛,1 /共5層,106.96,49.61,--,--萬,16.9萬,1810萬
10411(實價),透天厝,嘉義市嘉義市保安一路412巷1~30號,34.5,3房/2廳/2衛,1 /共2層,24.78,38.72,--,--萬,18.2萬,450萬
10411(實價),住宅大樓,嘉義市嘉義市溪興街105巷1~30號,18.8,2房/1廳/1衛,2 /共14層,27.09,2.99,--,--萬,10萬,270萬
10411(實價),透天厝,嘉義市嘉義市林森東路721~750號,30,3房/1廳/2衛,1 /共3層,36.18,16.79,--,--萬,5萬,180萬
10411(實價),透天厝,嘉義市嘉義市世賢路四段350巷1~30號,26.1,3房/2廳/2衛,1 /共2層,38.57,29.65,--,--萬,12.4萬,480萬
10411(實價),住宅大樓(含車位),嘉義市嘉義市溪興街91~120號,22.9,3房/2廳/2衛,11 /共16層,47.51,4.09,--,--萬,7.1萬,335萬
10411(實價),透天厝,嘉義市嘉義市後厝仔1~30號,24.7,3房/2廳/3衛,1 /共3層,67.6,35.09,--,--萬,7萬,470萬
10411(實價),套房,嘉義市嘉義市永吉四街31~60號,20.3,1房/0廳/1衛,6 /共6層,15.45,3.42,--,--萬,5.2萬,80萬
10411(實價),辦公商業大樓,嘉義市嘉義市中興路121~150號,19.2,0房/0廳/0衛,12 /共12層,112.54,10.9,--,--萬,8.7萬,980萬
10411(實價),套房,嘉義市嘉義市博愛路一段481~510號,20.9,1房/1廳/1衛,6 /共12層,17.56,2.48,--,--萬,4.8萬,85萬
10411(實價),住宅大樓,嘉義市嘉義市志昇街1~30號,11,3房/2廳/2衛,7 /共14層,55.55,11.43,--,--萬,10.4萬,580萬
10411(實價),店面(店鋪)(含車位),嘉義市嘉義市上海路211~240號,2.4,5房/2廳/4衛,1 /共4層,83.71,36,--,--萬,28.7萬,2400萬
10411(實價),住宅大樓,嘉義市嘉義市忠孝路781~810號,20.1,3房/2廳/2衛,9 /共11層,28.02,4.52,--,--萬,11.4萬,318萬
10411(實價),住宅大樓,嘉義市嘉義市金龍街31~60號,20.5,1房/1廳/1衛,3 /共15層,16.66,2.06,--,--萬,8.4萬,140萬
10411(實價),住宅大樓,嘉義市嘉義市博東路151~180號,17.7,2房/1廳/1衛,2 /共22層,25.39,2.92,--,--萬,9.5萬,240萬
10411(實價),住宅大樓,嘉義市嘉義市玉山路158巷91~120號,20.3,1房/0廳/1衛,10 /共12層,11.92,1.75,--,--萬,7.5萬,90萬
10411(實價),透天厝,嘉義市嘉義市草地尾1~30號,12.8,4房/2廳/3衛,1 /共4層,54.69,26.59,--,--萬,13.6萬,746萬
10411(實價),華廈,嘉義市嘉義市盧厝91~120號,25.6,3房/2廳/2衛,4 /共7層,36.85,7.64,--,--萬,10萬,370萬
10411(實價),住宅大樓,嘉義市嘉義市文雅街150巷1~30號,20.1,4房/2廳/2衛,8 /共13層,46.29,6.54,--,--萬,10.6萬,490萬
10411(實價),華廈,嘉義市嘉義市國華街391~420號,25.3,1房/1廳/1衛,6 /共7層,17.28,3.27,--,--萬,10.7萬,185萬
10411(實價),華廈,嘉義市嘉義市永福二街1~30號,24.6,3房/2廳/2衛,6 /共6層,38.86,5.84,--,--萬,6.2萬,240萬
10411(實價),透天厝,嘉義市嘉義市林森東路364巷15弄61~90號,33.6,3房/3廳/2衛,1 /共2層,33.41,33.88,--,--萬,12萬,400萬
10411(實價),透天厝,嘉義市嘉義市義教西路1~30號,8.1,4房/2廳/4衛,1 /共4層,94.21,39.04,--,--萬,13.1萬,1230萬
10411(實價),套房,嘉義市嘉義市博愛路一段482巷1~30號,20.8,1房/0廳/1衛,3 /共7層,8.72,1.44,--,--萬,5.7萬,50萬
10411(實價),住宅大樓,嘉義市嘉義市大雅路二段421~450號,19.9,3房/1廳/2衛,7 /共16層,57.44,4.95,--,--萬,10.4萬,600萬
10411(實價),辦公商業大樓,嘉義市嘉義市垂楊路301~330號,26.3,3房/1廳/1衛,8 /共12層,166.54,22.15,--,--萬,12.3萬,2050萬
10411(實價),透天厝,嘉義市嘉義市永安街211~240號,50.3,3房/2廳/2衛,1 /共2層,28.07,23.6,--,--萬,17.8萬,500萬
10411(實價),華廈,嘉義市嘉義市福州五街1~30號,23.2,2房/1廳/1衛,5 /共7層,18.73,2.83,--,--萬,9.6萬,180萬
10411(實價),住宅大樓,嘉義市嘉義市世賢路一段811~840號,22.7,3房/1廳/2衛,6 /共12層,35.05,3.16,--,--萬,10.8萬,378萬
10411(實價),套房,嘉義市嘉義市世賢路一段871~900號,22.4,1房/1廳/1衛,3 /共7層,19.87,3.71,--,--萬,7.5萬,150萬
10410(實價),透天厝,嘉義市嘉義市世賢路二段361~390號,0,4房/2廳/4衛,1 /共3層,50.36,30.61,--,--萬,17.3萬,870萬
10410(實價),店面(店鋪),嘉義市嘉義市文化路297巷1~30號,0,5房/4廳/7衛,1 /共5層,110.91,32.56,--,--萬,28.9萬,3200萬
10410(實價),透天厝,嘉義市嘉義市文華街41巷14弄1~30號,19.7,5房/2廳/4衛,1 /共5層,80.43,28.28,--,--萬,8.8萬,704萬
10410(實價),透天厝,嘉義市嘉義市長榮街271~300號,5.9,4房/2廳/5衛,1 /共4層,111.24,44.17,--,--萬,9萬,1000萬
10410(實價),透天厝,嘉義市嘉義市永安街15巷1~30號,45.9,3房/2廳/2衛,1 /共2層,25.05,23.9,--,--萬,27.9萬,700萬
10410(實價),透天厝,嘉義市嘉義市林森東路601~630號,46.3,2房/1廳/1衛,1 /共1層,16.37,91.05,--,--萬,31.2萬,510萬
10410(實價),公寓,嘉義市嘉義市吳鳳南路206巷1~30號,35,3房/2廳/2衛,4 /共5層,31.67,9.97,--,--萬,4.7萬,150萬
10410(實價),透天厝,嘉義市嘉義市民生南路135巷1~30號,48.1,3房/2廳/2衛,1 /共2層,20.74,16.94,--,--萬,18.3萬,380萬
10410(實價),住宅大樓(含車位),嘉義市嘉義市興達路691~720號,20.8,3房/2廳/2衛,4 /共14層,46.96,5.68,--,--萬,9.5萬,446萬
10410(實價),透天厝,嘉義市嘉義市五福街20巷25弄1~30號,38.5,3房/2廳/2衛,1 /共2層,26.61,18.15,--,--萬,15萬,400萬
10410(實價),華廈,嘉義市嘉義市中興路481~510號,22.7,3房/2廳/2衛,3 /共7層,43.3,7.72,--,--萬,9萬,388萬
10410(實價),華廈,嘉義市嘉義市興仁街38巷61~90號,20.8,3房/2廳/2衛,8 /共9層,32.54,10.18,--,--萬,8.7萬,283萬
10410(實價),住宅大樓,嘉義市嘉義市保建街31~60號,22.3,2房/2廳/2衛,4 /共12層,25.88,4.55,--,--萬,7.7萬,200萬
10410(實價),透天厝,嘉義市嘉義市圳頭里5鄰盧厝91~120號,33.8,4房/2廳/2衛,1 /共2層,31.99,25.11,--,--萬,18.1萬,580萬
10410(實價),透天厝,嘉義市嘉義市圓福街118巷2弄1~30號,25.7,6房/3廳/4衛,1 /共4層,72.28,32.37,--,--萬,11.8萬,850萬
10410(實價),透天厝,嘉義市嘉義市光仁街61~90號,3.7,4房/1廳/3衛,1 /共4層,73.95,31.76,--,--萬,19.6萬,1450萬
10410(實價),住宅大樓(含車位),嘉義市嘉義市興村街61~90號,24.3,3房/1廳/2衛,12 /共15層,49.02,6.35,--,--萬,7.1萬,350萬
10410(實價),透天厝,嘉義市嘉義市光彩街511~540號,6.8,3房/2廳/3衛,1 /共3層,35.79,15.43,--,--萬,16.8萬,603萬
10410(實價),透天厝,嘉義市嘉義市安東三街1~30號,29,4房/2廳/2衛,1 /共2層,29.58,24.5,--,--萬,17.9萬,530萬
10410(實價),住宅大樓,嘉義市嘉義市德明路61~90號,20.2,3房/2廳/2衛,11 /共19層,41.16,3.52,--,--萬,10.4萬,428萬
10410(實價),透天厝,嘉義市嘉義市臺林街237巷61~90號,33.8,3房/1廳/3衛,1 /共2層,21.13,19.06,--,--萬,19.9萬,420萬
10410(實價),透天厝,嘉義市嘉義市頂埤31~60號,18,5房/2廳/4衛,1 /共4層,145.72,74.73,--,--萬,8.2萬,1200萬
10410(實價),透天厝,嘉義市嘉義市民生南路608巷361~390號,14.8,4房/3廳/4衛,1 /共4層,72.2,22.69,--,--萬,9.4萬,680萬
10410(實價),公寓,嘉義市嘉義市民權路61~90號,35,2房/1廳/1衛,5 /共5層,18.46,7.99,--,--萬,4.9萬,90萬
10410(實價),華廈(含車位),嘉義市嘉義市忠孝路1~30號,20,3房/2廳/2衛,2 /共6層,46.02,7.68,--,--萬,9.5萬,438萬
10410(實價),公寓,嘉義市嘉義市民生南路590巷61~90號,30.3,2房/2廳/1衛,2 /共5層,18.98,5.42,--,--萬,4.5萬,85萬
10410(實價),透天厝,嘉義市嘉義市海口寮路91~120號,1.4,5房/2廳/5衛,1 /共3層,70.27,33.28,--,--萬,13.2萬,925萬
10410(實價),住宅大樓(含車位),嘉義市嘉義市泰山一街31~60號,20.8,3房/2廳/2衛,8 /共14層,34.12,4.14,--,--萬,9.6萬,326萬
10410(實價),住宅大樓,嘉義市嘉義市友愛路481~510號,15.9,2房/1廳/1衛,10 /共12層,20.99,2.5,--,--萬,8.4萬,176萬
10410(實價),透天厝,嘉義市嘉義市新民路499巷1~30號,34.9,4房/2廳/2衛,1 /共2層,24.97,21.48,--,--萬,18.4萬,460萬
10410(實價),透天厝,嘉義市嘉義市育人路241~270號,19.6,4房/2廳/3衛,1 /共3層,48.8,27.48,--,--萬,12.5萬,610萬
10410(實價),透天厝,嘉義市嘉義市國聖一街31~60號,33.4,4房/2廳/3衛,1 /共2層,30.14,24.2,--,--萬,19.8萬,598萬
10410(實價),透天厝,嘉義市嘉義市安樂街86巷1~30號,46.9,3房/2廳/2衛,1 /共2層,26.71,18.57,--,--萬,13.7萬,365萬
10410(實價),套房,嘉義市嘉義市小雅路181~210號,22.3,1房/1廳/1衛,5 /共16層,12.38,1.48,--,--萬,5.9萬,73萬
10410(實價),華廈,嘉義市嘉義市彌陀路238巷59弄1~30號,25.7,3房/2廳/2衛,5 /共7層,43.49,8.9,--,--萬,8.6萬,372萬
10410(實價),住宅大樓,嘉義市嘉義市保建街31~60號,22.3,3房/2廳/2衛,7 /共12層,34.02,5.79,--,--萬,10.6萬,360萬
10410(實價),華廈(含車位),嘉義市嘉義市南興路199巷31~60號,20.2,4房/2廳/2衛,3 /共5層,41.66,9.67,--,--萬,7.9萬,330萬
10410(實價),透天厝,嘉義市嘉義市光彩街61~90號,48.8,3房/2廳/2衛,1 /共3層,42.3,28.44,--,--萬,25.8萬,1090萬
10410(實價),住宅大樓,嘉義市嘉義市文雅街271~300號,21.5,3房/2廳/2衛,5 /共12層,39.21,7.83,--,--萬,9.1萬,355萬
10410(實價),透天厝,嘉義市嘉義市中央第二商場1~30號,43.6,4房/2廳/1衛,1 /共3層,35.34,12.4,--,--萬,11.3萬,400萬
10410(實價),透天厝,嘉義市嘉義市文雅街1巷1~30號,11.4,5房/2廳/5衛,1 /共5層,74.88,28.44,--,--萬,16萬,1200萬
10410(實價),透天厝,嘉義市嘉義市林森東路269巷58弄1~30號,38.7,3房/2廳/2衛,1 /共2層,26.75,20.27,--,--萬,6.4萬,170萬
10410(實價),套房,嘉義市嘉義市杭州四街61~90號,26.8,1房/1廳/1衛,6 /共7層,15.64,3.39,--,--萬,6.1萬,95萬
10410(實價),華廈(含車位),嘉義市嘉義市國揚四街1~30號,22.6,3房/2廳/2衛,5 /共6層,37.41,7.48,--,--萬,5.6萬,210萬
10410(實價),透天厝,嘉義市嘉義市興安街203巷6弄1~30號,24.5,4房/3廳/3衛,1 /共4層,46.96,21.48,--,--萬,8.9萬,420萬
10410(實價),住宅大樓,嘉義市嘉義市彌陀路121~150號,19.6,2房/2廳/1衛,8 /共20層,26.8,2.14,--,--萬,10萬,268萬
10410(實價),華廈(含車位),嘉義市嘉義市泰山三街31~60號,22.3,3房/2廳/2衛,3 /共7層,40.57,7.22,--,--萬,8.3萬,335萬
10410(實價),住宅大樓,嘉義市嘉義市民權路1~30號,17.5,3房/1廳/2衛,11 /共16層,31.97,4.51,--,--萬,15.4萬,492萬
10410(實價),透天厝,嘉義市嘉義市東義路156巷1弄1~30號,5.9,5房/2廳/6衛,1 /共3層,83.01,65.64,--,--萬,19.1萬,1588萬
10410(實價),透天厝,嘉義市嘉義市林森東路679巷31~60號,41.1,4房/2廳/1衛,1 /共2層,24.07,16.94,--,--萬,7.4萬,177萬
10410(實價),套房,嘉義市嘉義市安和街31~60號,22,1房/1廳/1衛,6 /共6層,13.69,2.82,--,--萬,10.2萬,140萬
10410(實價),住宅大樓,嘉義市嘉義市興達路481~510號,20.9,2房/2廳/1衛,2 /共16層,26.04,2.63,--,--萬,9.2萬,240萬
10410(實價),透天厝,嘉義市嘉義市大業街31~60號,32.9,4房/2廳/3衛,1 /共3層,42.53,22.69,--,--萬,14.6萬,622萬
10410(實價),透天厝,嘉義市嘉義市徐州六街1~30號,31.5,5房/2廳/2衛,1 /共3層,53.44,29.04,--,--萬,19.8萬,1060萬
10410(實價),店面(店鋪),嘉義市嘉義市新榮路61~90號,2.3,6房/2廳/3衛,1 /共4層,113.77,34.18,--,--萬,25.5萬,2900萬
10410(實價),住宅大樓,嘉義市嘉義市忠孝路781~810號,20,4房/2廳/2衛,11 /共11層,35.49,5.08,--,--萬,9.5萬,337萬
10410(實價),透天厝,嘉義市嘉義市姜文街31~60號,20.8,4房/1廳/4衛,1 /共4層,100.12,33.74,--,--萬,8.6萬,860萬
10410(實價),住宅大樓(含車位),嘉義市嘉義市民權路1~30號,17.5,3房/1廳/2衛,11 /共16層,57.03,7.01,15.71,--萬,15.4萬,877萬
10410(實價),套房,嘉義市嘉義市小雅路181~210號,22.3,1房/1廳/1衛,7 /共16層,20.59,2.45,--,--萬,3.9萬,80萬
10410(實價),透天厝,嘉義市嘉義市博愛路二段62巷1~30號,52.8,2房/1廳/1衛,1 /共1層,11.23,14.52,--,--萬,19萬,213萬
10410(實價),住宅大樓,嘉義市嘉義市志昇街91~120號,10.9,3房/2廳/2衛,2 /共14層,56.84,8.79,--,--萬,9.2萬,523萬
10410(實價),透天厝,嘉義市嘉義市福州三街1~30號,0.8,5房/3廳/6衛,1 /共4層,99.92,40.84,--,--萬,21萬,2100萬
10410(實價),華廈,嘉義市嘉義市盧厝東洋新?301~330號,29.9,3房/2廳/2衛,3 /共5層,30.55,7.55,--,--萬,9.8萬,300萬
10410(實價),公寓,嘉義市嘉義市民生南路608巷151~180號,30.1,3房/2廳/1衛,3 /共5層,26.2,6.21,--,--萬,6.2萬,163萬
10410(實價),透天厝,嘉義市嘉義市嘉南街61~90號,35.9,4房/2廳/3衛,1 /共2層,21.85,19.66,--,--萬,18.3萬,399萬
10410(實價),店面(店鋪),嘉義市嘉義市國賢一街61~90號,23.3,4房/2廳/3衛,1 /共15層,50.41,6.08,--,--萬,6.8萬,345萬
10410(實價),透天厝,嘉義市嘉義市國聖一街1~30號,21.8,6房/2廳/2衛,1 /共4層,78.03,27.83,--,--萬,11.9萬,930萬
10410(實價),透天厝,嘉義市嘉義市平等街91~120號,21.5,6房/2廳/2衛,1 /共4層,60.64,22.39,--,--萬,7.4萬,450萬
10410(實價),透天厝,嘉義市嘉義市五福街20巷23弄31~60號,33.8,6房/2廳/4衛,1 /共2層,35.79,25.71,--,--萬,13.7萬,490萬
10410(實價),透天厝,嘉義市嘉義市自強街31~60號,24.8,6房/2廳/4衛,1 /共4層,63.11,26.02,--,--萬,13.4萬,845萬
10410(實價),華廈,嘉義市嘉義市世賢路四段456巷1~30號,19.1,3房/2廳/2衛,4 /共7層,36.98,6.78,--,--萬,8.4萬,312萬
10410(實價),透天厝,嘉義市嘉義市芳安路337巷1~30號,36.9,4房/2廳/2衛,1 /共2層,28.68,20.87,--,--萬,15.9萬,455萬
10410(實價),住宅大樓(含車位),嘉義市嘉義市新榮路1~30號,10.9,3房/2廳/2衛,7 /共14層,55.55,11.43,--,--萬,9.5萬,525萬
10410(實價),住宅大樓(含車位),嘉義市嘉義市蘭井街331~360號,19.9,3房/2廳/2衛,8 /共16層,37.57,4.59,--,--萬,9.7萬,365萬
10410(實價),住宅大樓(含車位),嘉義市嘉義市文雅街150巷1~30號,20,3房/2廳/2衛,4 /共13層,46.29,6.54,--,--萬,9.9萬,460萬
10410(實價),透天厝,嘉義市嘉義市宣信街428巷1~30號,39.4,4房/2廳/1衛,1 /共2層,30.98,30.86,--,--萬,7萬,218萬
10410(實價),透天厝,嘉義市嘉義市竹子?1~30號,24.3,4房/3廳/4衛,1 /共4層,63.67,28.18,--,--萬,7萬,445萬
10410(實價),透天厝,嘉義市嘉義市五福街61~90號,16,5房/2廳/3衛,1 /共5層,24.34,11.22,--,--萬,15.6萬,380萬
10410(實價),公寓,嘉義市嘉義市宣信街241~270號,32.1,3房/2廳/1衛,4 /共5層,38.78,11.33,--,--萬,5.8萬,225萬
10410(實價),透天厝,嘉義市嘉義市興仁街10巷1~30號,22.9,4房/1廳/3衛,1 /共4層,43.97,21.18,--,--萬,10.2萬,450萬
10410(實價),住宅大樓,嘉義市嘉義市義教街601~630號,21.3,3房/1廳/1衛,5 /共11層,34.39,5.25,--,--萬,6.5萬,225萬
10410(實價),透天厝,嘉義市嘉義市吳鳳南路224巷31~60號,44,3房/2廳/2衛,1 /共2層,24.42,17.24,--,--萬,17.6萬,430萬
10410(實價),套房,嘉義市嘉義市中正路391~420號,19.6,1房/0廳/1衛,9 /共11層,13.84,0.57,--,--萬,4萬,55萬
10410(實價),透天厝,嘉義市嘉義市小雅路513巷31~60號,38.3,4房/2廳/2衛,1 /共2層,59.47,77.74,--,--萬,34萬,2020萬
10410(實價),華廈,嘉義市嘉義市遠東街151~180號,22.4,3房/2廳/2衛,8 /共9層,34.79,3.71,--,--萬,5.7萬,200萬
10410(實價),住宅大樓,嘉義市嘉義市國賢一街61~90號,23.3,3房/2廳/2衛,9 /共15層,42.57,4.1,--,--萬,10.2萬,435萬
10410(實價),華廈,嘉義市嘉義市中山路481~510號,32.2,2房/2廳/2衛,7 /共8層,55.99,7.83,--,--萬,11.6萬,650萬
10410(實價),透天厝,嘉義市嘉義市日新街113巷1~30號,1.6,7房/2廳/5衛,1 /共4層,121.81,49.91,--,--萬,19萬,2320萬
10410(實價),店面(店鋪),嘉義市嘉義市國聖一街31~60號,33.4,3房/2廳/3衛,1 /共2層,30.14,24.5,--,--萬,19.2萬,580萬
10410(實價),透天厝,嘉義市嘉義市林森東路451~480號,27.8,5房/3廳/5衛,1 /共3層,36.12,19.97,--,--萬,7萬,252萬
10410(實價),透天厝,嘉義市嘉義市北榮街121~150號,21.9,6房/1廳/4衛,1 /共5層,65.33,13.92,--,--萬,13.7萬,895萬
10410(實價),透天厝,嘉義市嘉義市建成街22巷1~30號,39.1,4房/2廳/3衛,1 /共3層,36.27,18.76,--,--萬,11.9萬,433萬
10410(實價),公寓,嘉義市嘉義市林森東路269巷38弄1~30號,23,3房/2廳/2衛,5 /共5層,41.51,13.29,--,--萬,6萬,250萬
10410(實價),住宅大樓,嘉義市嘉義市彌陀路151~180號,19.6,2房/2廳/2衛,1 /共20層,49.72,4.28,--,--萬,9.9萬,490萬
10410(實價),住宅大樓,嘉義市嘉義市德明路61~90號,20.2,3房/2廳/2衛,16 /共19層,38.67,3.14,--,--萬,9.1萬,350萬
10410(實價),華廈,嘉義市嘉義市永福一街31~60號,24.5,3房/2廳/2衛,2 /共8層,39.28,5.34,--,--萬,7.1萬,280萬
10410(實價),華廈(含車位),嘉義市嘉義市泰山三街31~60號,22.3,3房/2廳/2衛,5 /共7層,37.03,6.79,--,--萬,8.2萬,303萬
10410(實價),公寓,嘉義市嘉義市民生南路608巷151~180號,30.1,3房/2廳/2衛,3 /共5層,26.2,6.21,--,--萬,7.9萬,208萬
10410(實價),華廈,嘉義市嘉義市青年街121~150號,23.1,2房/1廳/1衛,8 /共9層,26.67,4.82,--,--萬,6萬,160萬
10410(實價),透天厝,嘉義市嘉義市民權路31~60號,0.6,6房/2廳/5衛,1 /共4層,105.21,54.45,--,--萬,33萬,3470萬
10410(實價),透天厝,嘉義市嘉義市軍輝路114巷1~30號,31.9,3房/2廳/2衛,1 /共2層,29.5,22.69,--,--萬,13.1萬,385萬
