年月,房屋類型,地址,屋齡,格局,出售樓層_總樓層,建物坪數,土地坪數,車位坪數,車位總價,每坪單價,成交總價,googleAPI_return_Address,lat,lng,street
10403(實價),透天厝,嘉義市嘉義市國治街1~30號,21.5,5房/2廳/3衛,1 /共5層,67.84,27.94,--,--萬,8.1萬,550萬,600台灣嘉義市西區國治街30號,23.4877119,120.429749,保福里
10403(實價),透天厝,嘉義市嘉義市大業街60巷1~30號,37.8,3房/2廳/2衛,1 /共2層,26.53,17.55,--,--萬,6.2萬,165萬,600台灣嘉義市東區大業街60巷66號,23.4629501,120.4539423,安業里
10403(實價),華廈,嘉義市嘉義市嘉北街12巷1~30號,24.4,3房/2廳/2衛,3 /共7層,38.63,6.4,--,--萬,10.7萬,415萬,600台灣嘉義市東區嘉北街30號,23.4938508,120.4556015,仁義里
10403(實價),透天厝,嘉義市嘉義市北社尾路258巷61~90號,16.3,4房/1廳/3衛,1 /共3層,46.8,28.74,--,--萬,11.1萬,520萬,600台灣嘉義市西區北社尾路258巷10號,23.4938597,120.4226869,北湖里
10403(實價),住宅大樓,嘉義市嘉義市德惠街31~60號,20.8,3房/2廳/2衛,8 /共12層,38.77,3.21,--,--萬,8.9萬,346萬,600台灣嘉義市西區德惠街32-34號,23.4837156,120.432457,竹圍里
10403(實價),透天厝,嘉義市嘉義市永樂四街1~30號,1.3,4房/2廳/5衛,1 /共4層,70.9,37.81,--,--萬,23.3萬,1650萬,600台灣嘉義市西區永樂四街11號,23.4752745,120.423045,港坪里
10403(實價),住宅大樓(含車位),嘉義市嘉義市志昇街1~30號,10.3,3房/2廳/2衛,9 /共14層,55.55,11.43,--,--萬,9.7萬,540萬,600台灣嘉義市西區仁愛路159巷22號,23.4689729,120.4422175,自強里
10403(實價),住宅大樓,嘉義市嘉義市志昇街1~30號,10.3,3房/2廳/2衛,13 /共14層,55.55,11.43,--,--萬,9萬,500萬,600台灣嘉義市西區仁愛路159巷22號,23.4689729,120.4422175,自強里
10403(實價),套房,嘉義市嘉義市忠孝路781~810號,19.4,1房/1廳/1衛,9 /共11層,13.42,1.98,--,--萬,8.2萬,110萬,600台灣嘉義市東區忠孝路782號,23.5097412,120.4461873,荖藤里
10403(實價),透天厝,嘉義市嘉義市玉山路541~570號,0.9,5房/3廳/5衛,1 /共5層,101.15,45.16,--,--萬,19.8萬,2000萬,600台灣嘉義市西區玉山路523-543號,23.4699774,120.4170123,劉厝里
10403(實價),透天厝,嘉義市嘉義市大富一街1~30號,11.3,3房/2廳/3衛,1 /共3層,52.61,32.69,--,--萬,15.7萬,825萬,600台灣嘉義市西區大富一街30號,23.4621022,120.4162922,劉厝里
10403(實價),華廈,嘉義市嘉義市世賢路四段456巷1~30號,18.5,3房/2廳/2衛,1 /共7層,38.64,7.34,--,--萬,9.7萬,375萬,600台灣嘉義市西區世賢路四段350巷27弄1號,23.462494,120.4502358,美源里
10403(實價),透天厝,嘉義市嘉義市松江二街1~30號,37.9,4房/2廳/2衛,1 /共2層,26.53,19.97,--,--萬,11.5萬,305萬,600台灣嘉義市西區松江二街26-33號,23.4931486,120.4416856,新厝里
10403(實價),透天厝,嘉義市嘉義市四維路301~330號,5.4,5房/2廳/6衛,1 /共4層,65.55,28.13,--,--萬,18.3萬,1200萬,600台灣嘉義市西區四維路301號,23.4874057,120.4272811,福安里
10403(實價),透天厝,嘉義市嘉義市大雅路二段448巷1~30號,41.8,3房/2廳/2衛,1 /共2層,14.96,37.81,--,--萬,16.1萬,241萬,600台灣嘉義市東區大雅路二段473號,23.4775692,120.4717124,長竹里
10403(實價),華廈,嘉義市嘉義市德陽街1~30號,22,3房/2廳/2衛,4 /共6層,38.42,6.44,--,--萬,8.6萬,330萬,600台灣嘉義市西區德陽街31號,23.4835889,120.4329751,竹圍里
10403(實價),透天厝,嘉義市嘉義市大雅路二段448巷1~30號,41.8,3房/2廳/2衛,1 /共2層,14.96,37.81,--,--萬,16.1萬,241萬,600台灣嘉義市東區大雅路二段473號,23.4775692,120.4717124,長竹里
10403(實價),住宅大樓,嘉義市嘉義市德明路37巷1~30號,20.3,3房/2廳/3衛,1 /共11層,65.09,9.83,--,--萬,8萬,520萬,600台灣嘉義市西區德明路37巷6號,23.481103,120.4315733,福全里
10403(實價),透天厝,嘉義市嘉義市立仁路10巷1~30號,3.4,19房/1廳/19衛,1 /共4層,130.45,53.54,--,--萬,16.9萬,2200萬,600台灣嘉義市東區立仁路141-1號,23.4641073,120.4622139,芳安里
10403(實價),店面(店鋪),嘉義市嘉義市仁愛路331~360號,18.5,7房/2廳/3衛,0 /共5層,180.83,39.02,--,--萬,15.5萬,2800萬,600台灣嘉義市西區仁愛路398-410號,23.4736556,120.4424013,新富里
10403(實價),住宅大樓(含車位),嘉義市嘉義市新民路751~780號,20.3,3房/1廳/2衛,10 /共15層,45.97,5.06,--,--萬,8.3萬,380萬,600台灣嘉義市西區新民路755號,23.4698902,120.4396623,垂楊里
10403(實價),住宅大樓(含車位),嘉義市嘉義市新民路751~780號,20.3,3房/1廳/2衛,10 /共15層,47.11,5.12,--,--萬,8.5萬,400萬,600台灣嘉義市西區新民路755號,23.4698902,120.4396623,垂楊里
10403(實價),透天厝,嘉義市嘉義市文雅街301~330號,11.3,5房/2廳/2衛,1 /共4層,56.48,25.71,--,--萬,18.4萬,1040萬,600台灣嘉義市東區文雅街168號,23.4833501,120.4847978,文雅里
10403(實價),透天厝,嘉義市嘉義市姜安街86巷1~30號,0.3,4房/3廳/5衛,1 /共4層,72.99,21.99,--,--萬,11.7萬,856萬,600台灣嘉義市西區興達路861號,23.4816379,120.4234869,福安里
10403(實價),華廈,嘉義市嘉義市永春一街1~30號,17.8,3房/1廳/2衛,6 /共6層,47.87,9.48,--,--萬,7.9萬,380萬,600台灣嘉義市西區永春一街30號,23.4776669,120.4265968,西平里
10403(實價),透天厝,嘉義市嘉義市北港路31~60號,50.5,0房/0廳/0衛,1 /共3層,48.94,25.11,--,--萬,8.2萬,400萬,600台灣嘉義市西區北港路196-198號,23.4770479,120.4353905,福全里
10403(實價),透天厝,嘉義市嘉義市延平街61~90號,79.2,2房/2廳/1衛,1 /共1層,10.31,20.27,--,--萬,48.5萬,500萬,600台灣嘉義市東區延平街61號,23.4775949,120.4581781,華南里
10403(實價),華廈,嘉義市嘉義市永福三街1~30號,22.3,3房/2廳/2衛,4 /共7層,38.41,6.48,--,--萬,7萬,267萬,600台灣嘉義市西區永福三街30號,23.4736996,120.4249398,磚磘里
10403(實價),透天厝,嘉義市嘉義市溪興街6巷3弄1~30號,1.8,6房/2廳/6衛,1 /共5層,118.78,83.37,--,--萬,17.1萬,2036萬,600台灣嘉義市西區博愛路一段482巷30號,23.4864012,120.4425852,重興里
10403(實價),華廈,嘉義市嘉義市垂楊路631~660號,30.7,1房/2廳/1衛,7 /共10層,20.48,2.04,--,--萬,6.3萬,130萬,600台灣嘉義市西區垂楊路611號,23.4725353,120.43788,新西里
10403(實價),公寓,嘉義市嘉義市東洋新?151~180號,25.3,4房/2廳/3衛,1 /共2層,52.56,35.39,--,--萬,24.5萬,1290萬,600台灣嘉義市東區文雅街,23.4837986,120.487306,文雅里
10403(實價),透天厝,嘉義市嘉義市松江三街91~120號,30.7,4房/2廳/3衛,1 /共3層,42.07,18.76,--,--萬,10.3萬,435萬,600台灣嘉義市西區松江三街120號,23.4928684,120.4415975,新厝里
10403(實價),店面(店鋪),嘉義市嘉義市八德路271~300號,1.2,4房/3廳/3衛,1 /共3層,52.68,23.6,--,--萬,27.1萬,1430萬,600台灣嘉義市西區八德路300號,23.490958,120.430367,保安里
10403(實價),華廈(含車位),嘉義市嘉義市竹子腳1~30號,22.6,3房/2廳/2衛,9 /共10層,48.49,8.49,--,--萬,5.2萬,250萬,600台灣嘉義市西區竹子腳巷21號,23.4943783,120.3974321,竹村里
10403(實價),透天厝,嘉義市嘉義市世賢路一段601~630號,35.6,2房/1廳/1衛,1 /共1層,12.71,32.67,--,--萬,48.9萬,620萬,600台灣嘉義市西區世賢路一段601號,23.4921739,120.4303935,保安里
10403(實價),住宅大樓(含車位),嘉義市嘉義市興達路691~720號,20.3,3房/2廳/2衛,7 /共14層,41.88,5.06,--,--萬,8.5萬,357萬,600台灣嘉義市西區興達路720號,23.484763,120.4253362,福安里
10403(實價),住宅大樓(含車位),嘉義市嘉義市大雅路二段421~450號,19.3,4房/2廳/2衛,12 /共16層,56.69,4.98,--,--萬,10.2萬,578萬,600台灣嘉義市東區大雅路二段421號,23.4773156,120.4734091,長竹里
10403(實價),華廈,嘉義市嘉義市民樂街61~90號,21.2,3房/2廳/2衛,6 /共7層,35.23,5.22,--,--萬,9.4萬,330萬,600台灣嘉義市東區民樂街61號,23.4812002,120.4583705,東興里
10403(實價),透天厝,嘉義市嘉義市永春一街1~30號,9.8,5房/3廳/3衛,1 /共3層,54.26,34.79,--,--萬,16.9萬,916萬,600台灣嘉義市西區永春一街30號,23.4776669,120.4265968,西平里
10403(實價),透天厝,嘉義市嘉義市義教東路31~60號,8.8,5房/2廳/4衛,1 /共3層,62.27,31.46,--,--萬,15.7萬,980萬,600台灣嘉義市東區義教東路60號,23.4946364,120.4680834,新店里
10403(實價),住宅大樓(含車位),嘉義市嘉義市興村街61~90號,23.8,2房/2廳/1衛,5 /共15層,29.74,3.72,--,--萬,7.9萬,235萬,600台灣嘉義市東區興村街47號,23.4551162,120.4576823,興村里
10403(實價),透天厝,嘉義市嘉義市吳鳳南路521巷16弄31~60號,33.9,0房/0廳/0衛,1 /共3層,51.36,18.15,--,--萬,6.8萬,350萬,600台灣嘉義市東區吳鳳南路521巷16弄70號,23.4624708,120.4590044,安寮里
10403(實價),透天厝,嘉義市嘉義市五福街185巷1~30號,37.3,3房/2廳/2衛,1 /共2層,26.65,20.57,--,--萬,12.3萬,329萬,600台灣嘉義市東區五福街185巷30號,23.4886689,120.469422,王田里
10403(實價),透天厝,嘉義市嘉義市世賢路四段391~420號,3.7,5房/2廳/4衛,1 /共4層,70.15,34.49,--,--萬,22.8萬,1600萬,600台灣嘉義市西區阿里山公路392號,23.4636318,120.4502301,美源里
10403(實價),住宅大樓,嘉義市嘉義市玉山路240巷1~30號,20.7,2房/1廳/1衛,6 /共12層,19.93,1.72,--,--萬,9萬,180萬,600台灣嘉義市西區玉山路1號,23.473261,120.4319371,磚瑤里
10403(實價),透天厝,嘉義市嘉義市老吸街31巷1~30號,45,3房/1廳/1衛,1 /共1層,17.52,22.08,--,--萬,12.6萬,220萬,600台灣嘉義市西區老吸街31巷1號,23.4715767,120.4368048,新西里
10403(實價),透天厝,嘉義市嘉義市德安路91~120號,23.5,7房/3廳/6衛,1 /共5層,88.47,31.16,--,--萬,12.1萬,1070萬,600台灣嘉義市西區德安路120號,23.4841663,120.4293902,保福里
10403(實價),住宅大樓,嘉義市嘉義市興達路541~570號,20.9,3房/2廳/2衛,9 /共12層,34.67,4.17,--,--萬,9.5萬,328萬,600台灣嘉義市西區興達路543號,23.4849038,120.4292597,保福里
10403(實價),住宅大樓,嘉義市嘉義市友愛路481~510號,15.3,2房/1廳/1衛,4 /共12層,26.54,2.92,--,--萬,8.7萬,230萬,600台灣嘉義市西區友愛路510號,23.4886401,120.4349389,保安里
10403(實價),住宅大樓(含車位),嘉義市嘉義市興達路691~720號,20.3,3房/2廳/2衛,7 /共14層,38.11,4.57,--,--萬,9.1萬,348萬,600台灣嘉義市西區興達路720號,23.484763,120.4253362,福安里
10403(實價),住宅大樓,嘉義市嘉義市友愛路481~510號,15.3,3房/2廳/2衛,8 /共12層,32.81,3.75,--,--萬,9.4萬,310萬,600台灣嘉義市西區友愛路510號,23.4886401,120.4349389,保安里
10403(實價),華廈,嘉義市嘉義市溫州二街91~120號,23.3,1房/0廳/1衛,4 /共6層,10.63,2.17,--,--萬,6.1萬,65萬,600台灣嘉義市西區溫州二街106號,23.4643282,120.4368017,福民里
10403(實價),華廈,嘉義市嘉義市嘉北街97巷18弄1~30號,22.3,4房/2廳/2衛,2 /共7層,42.91,8.07,--,--萬,8.9萬,380萬,600台灣嘉義市東區嘉北街30號,23.4938508,120.4556015,仁義里
10403(實價),透天厝,嘉義市嘉義市過溪271~300號,37.8,5房/1廳/4衛,1 /共2層,27.61,26.92,--,--萬,18.1萬,500萬,600台灣嘉義市東區過溪41號,23.4515886,120.4558931,興村里
10403(實價),華廈(含車位),嘉義市嘉義市友孝路31~60號,20.6,3房/2廳/2衛,2 /共7層,37.68,6.66,--,--萬,9.7萬,365萬,600台灣嘉義市西區友孝路60號,23.4809912,120.4356495,竹圍里
10403(實價),透天厝,嘉義市嘉義市保安一路413巷31~60號,0.6,4房/2廳/3衛,1 /共4層,67.68,33.88,--,--萬,13.8萬,936萬,600台灣嘉義市西區保安一路60號,23.4937234,120.4406487,新厝里
10403(實價),華廈,嘉義市嘉義市康樂街211~240號,23.2,2房/2廳/1衛,5 /共6層,23.4,4,--,--萬,9.4萬,220萬,600台灣嘉義市西區康樂街211號,23.4744416,120.4437666,新富里
10403(實價),住宅大樓,嘉義市嘉義市世賢路一段511~540號,15.7,3房/2廳/2衛,2 /共14層,33.03,3.31,--,--萬,8.2萬,270萬,600台灣嘉義市西區世賢路一段511號,23.4937076,120.4327305,保生里
10403(實價),住宅大樓,嘉義市嘉義市小雅路181~210號,21.8,1房/0廳/1衛,5 /共16層,11.95,1.44,--,--萬,5.9萬,70萬,600台灣嘉義市東區小雅路185號,23.4726044,120.4740688,蘭潭里
10403(實價),公寓,嘉義市嘉義市興村里35鄰溪興街153巷12弄1~30號,32.3,3房/1廳/2衛,5 /共5層,33.04,9.95,--,--萬,4.3萬,142萬,找不到位址,無,無,無
10403(實價),住宅大樓(含車位),嘉義市嘉義市博東路91~120號,17,4房/2廳/2衛,11 /共22層,53.86,5.6,--,--萬,8萬,430萬,600台灣嘉義市東區博東路24-80號,23.4905823,120.4615667,太平里
10403(實價),華廈,嘉義市嘉義市文雅街116巷1~30號,18.8,3房/2廳/2衛,6 /共9層,39.42,6.41,--,--萬,10.8萬,426萬,600台灣嘉義市東區文雅街140巷11號,23.4840615,120.4853228,文雅里
10403(實價),店面(店鋪),嘉義市嘉義市文化路1~30號,7.6,3房/2廳/4衛,1 /共4層,76.14,39.48,--,--萬,25萬,1900萬,600台灣嘉義市西區垂楊路402號,23.4741274,120.4497741,文化里
10403(實價),透天厝,嘉義市嘉義市林森東路269巷1弄1~30號,34,4房/2廳/2衛,1 /共2層,37.51,28.13,--,--萬,11.2萬,420萬,600台灣嘉義市東區林森東路269巷1弄1號,23.4905219,120.4657297,新店里
10403(實價),住宅大樓,嘉義市嘉義市國揚一街1~30號,20.2,4房/2廳/2衛,5 /共12層,49.29,0,--,--萬,4.6萬,225萬,600台灣嘉義市西區國揚一街16號,23.4871555,120.4283775,保福里
10403(實價),透天厝,嘉義市嘉義市長榮街151~180號,39.3,4房/2廳/3衛,1 /共2層,40.85,24.5,--,--萬,13.5萬,550萬,600台灣嘉義市東區長榮街151號,23.483952,120.4532269,北門里
10403(實價),透天厝,嘉義市嘉義市新榮路181~210號,25.4,8房/5廳/5衛,1 /共5層,41.99,0,--,--萬,6萬,250萬,600台灣嘉義市西區新榮路181號,23.4750281,120.4445124,新富里
10403(實價),透天厝,嘉義市嘉義市宣信街111巷31~60號,41.3,2房/2廳/1衛,1 /共2層,20.75,15.13,--,--萬,7.2萬,150萬,600台灣嘉義市東區宣信街31號,23.4650927,120.46362,芳安里
10403(實價),住宅大樓,嘉義市嘉義市友愛路481~510號,15.3,3房/2廳/2衛,12 /共12層,34.28,3.75,--,--萬,8.5萬,290萬,600台灣嘉義市西區友愛路510號,23.4886401,120.4349389,保安里
10403(實價),住宅大樓,嘉義市嘉義市南京路61~90號,21.3,3房/2廳/2衛,4 /共12層,37.76,3.76,--,--萬,6.1萬,230萬,600台灣嘉義市西區南京路61號,23.456272,120.44052,湖內里
10403(實價),套房,嘉義市嘉義市小雅路181~210號,21.8,1房/1廳/1衛,4 /共16層,11.82,1.4,--,--萬,5.3萬,63萬,600台灣嘉義市東區小雅路185號,23.4726044,120.4740688,蘭潭里
10403(實價),透天厝,嘉義市嘉義市立仁路10巷1~30號,3.4,19房/0廳/19衛,1 /共4層,128.51,52.03,--,--萬,17.9萬,2300萬,600台灣嘉義市東區立仁路141-1號,23.4641073,120.4622139,芳安里
10403(實價),透天厝,嘉義市嘉義市頂福街42巷1~30號,1.2,4房/2廳/3衛,1 /共3層,41.65,19.97,--,--萬,16萬,666萬,找不到位址,無,無,無
10403(實價),透天厝,嘉義市嘉義市自強街84巷85弄1~30號,37.1,4房/2廳/3衛,1 /共2層,30.75,20.57,--,--萬,7.8萬,240萬,600台灣嘉義市西區自強街84巷30號,23.4655348,120.4217281,劉厝里
10403(實價),透天厝,嘉義市嘉義市福州八街1~30號,11.1,3房/2廳/3衛,1 /共3層,51.51,21.48,--,--萬,14.8萬,760萬,600台灣嘉義市西區福州八街13號,23.4638241,120.4310264,福民里
10403(實價),住宅大樓,嘉義市嘉義市民權路361~390號,18,1房/0廳/1衛,11 /共12層,14.97,1.23,--,--萬,7.3萬,109萬,600台灣嘉義市東區民權路361號,23.4824481,120.4508026,中央里
10403(實價),透天厝,嘉義市嘉義市興村里溪興街231巷22弄1~30號,30.9,5房/2廳/3衛,1 /共2層,55.29,62.32,--,--萬,17.2萬,950萬,600台灣嘉義市東區溪興街231巷22弄18號,23.4532015,120.4552755,興村里
10403(實價),住宅大樓,嘉義市嘉義市興達路481~510號,20.3,3房/2廳/2衛,14 /共16層,34.22,3.53,--,--萬,8.8萬,300萬,600台灣嘉義市西區興達路480號,23.484986,120.431949,竹圍里
10403(實價),華廈,嘉義市嘉義市中山路1~30號,34.8,3房/2廳/2衛,6 /共7層,36.08,8.2,--,--萬,10萬,360萬,600台灣嘉義市東區中山路46號,23.4825597,120.4608711,中山里
10403(實價),住宅大樓,嘉義市嘉義市小雅路181~210號,21.8,3房/1廳/1衛,8 /共16層,37.07,4.43,--,--萬,4.9萬,180萬,600台灣嘉義市東區小雅路185號,23.4726044,120.4740688,蘭潭里
10403(實價),住宅大樓,嘉義市嘉義市德安路1~30號,20.7,3房/1廳/1衛,9 /共14層,24.71,2.14,--,--萬,8.1萬,200萬,600台灣嘉義市西區德安路3號,23.4841059,120.4334466,竹圍里
10403(實價),華廈,嘉義市嘉義市永福三街1~30號,22.3,3房/1廳/2衛,2 /共7層,27.68,6.48,--,--萬,9萬,250萬,600台灣嘉義市西區永福三街30號,23.4736996,120.4249398,磚磘里
10403(實價),透天厝,嘉義市嘉義市義教街613巷121~150號,0.8,4房/2廳/3衛,1 /共4層,63.75,38.72,--,--萬,18.8萬,1198萬,600台灣嘉義市東區義教街613巷27號,23.4974333,120.4573681,頂庄里
10403(實價),套房,嘉義市嘉義市忠順一街1~30號,22,1房/0廳/1衛,7 /共8層,10.91,1.49,--,--萬,6.4萬,70萬,600台灣嘉義市西區忠順一街30號,23.4842808,120.4345523,竹圍里
10403(實價),住宅大樓,嘉義市嘉義市永安街331~360號,10.4,3房/2廳/2衛,2 /共12層,56.66,9.98,--,--萬,9.5萬,536萬,600台灣嘉義市西區永安街331號,23.4703467,120.4464733,導明里
10403(實價),華廈,嘉義市嘉義市嘉北街97巷1~30號,23.3,3房/2廳/1衛,3 /共7層,28.65,4.59,--,--萬,9.2萬,265萬,600台灣嘉義市東區嘉北街30號,23.4938508,120.4556015,仁義里
10403(實價),透天厝,嘉義市嘉義市信興街78巷1~30號,34.5,4房/2廳/4衛,1 /共3層,39.35,18.15,--,--萬,13萬,510萬,600台灣嘉義市東區信興街78巷16號,23.4652788,120.4596551,頂寮里
10403(實價),華廈,嘉義市嘉義市忠順一街1~30號,22,2房/1廳/1衛,2 /共8層,15.09,2.04,--,--萬,6.4萬,97萬,600台灣嘉義市西區忠順一街30號,23.4842808,120.4345523,竹圍里
10403(實價),華廈,嘉義市嘉義市金龍街31~60號,21.3,3房/2廳/2衛,1 /共7層,34.54,7.58,--,--萬,6.8萬,236萬,600台灣嘉義市東區金龍街33-35號,23.4789667,120.4707766,東川里
10403(實價),住宅大樓,嘉義市嘉義市友孝路271~300號,15.3,3房/2廳/2衛,10 /共12層,33.6,4.03,--,--萬,9.8萬,330萬,600台灣嘉義市西區友孝路300號,23.4879919,120.4353601,保安里
10403(實價),透天厝(含車位),嘉義市嘉義市大雅路一段368巷50弄31~60號,0.6,4房/2廳/4衛,1 /共3層,88.65,67.9,7.56,--萬,18.6萬,1650萬,600台灣嘉義市東區大雅路一段32號,23.4802408,120.5032865,盧厝里
10403(實價),套房,嘉義市嘉義市蘭井街151~180號,24.2,1房/1廳/1衛,1 /共6層,9.12,1.37,--,--萬,9.6萬,88萬,600台灣嘉義市東區蘭井街155號,23.4775913,120.4516521,中央里
10403(實價),套房,嘉義市嘉義市蘭井街301~330號,19.8,1房/1廳/1衛,6 /共12層,11.7,1.03,--,--萬,10.2萬,119萬,600台灣嘉義市西區蘭井街330號,23.4769852,120.4435899,書院里
10403(實價),透天厝,嘉義市嘉義市新民路416巷23弄1~30號,23.8,4房/2廳/3衛,1 /共3層,62.58,34.18,--,--萬,13.6萬,850萬,600台灣嘉義市西區新民路416巷23弄1號,23.4596854,120.4410674,光路里
10403(實價),透天厝,嘉義市嘉義市新建街95巷31~60號,38.1,4房/2廳/3衛,1 /共3層,41.6,35.7,--,--萬,13.5萬,560萬,600台灣嘉義市西區新建街95巷85號,23.4701281,120.4375134,車店里
10403(實價),住宅大樓,嘉義市嘉義市自由路481~510號,20.8,2房/1廳/1衛,12 /共16層,28.15,2.32,--,--萬,9.8萬,275萬,600台灣嘉義市西區自由路510號,23.4930581,120.4317377,保生里
10403(實價),華廈(含車位),嘉義市嘉義市雙竹街1~30號,21.3,3房/2廳/1衛,6 /共7層,40.02,7.6,--,--萬,9.7萬,390萬,600台灣嘉義市西區雙竹街12-48號,23.4849945,120.4388116,竹圍里
10403(實價),透天厝,嘉義市嘉義市圓福街118巷2弄61~90號,0.3,4房/3廳/5衛,1 /共3層,77.03,35.39,--,--萬,19.7萬,1520萬,600台灣嘉義市東區圓福街118巷2弄61號,23.488745,120.467621,王田里
10403(實價),透天厝,嘉義市嘉義市立仁路42巷1~30號,0.2,0房/0廳/0衛,1 /共4層,63.51,26.98,--,--萬,14.6萬,930萬,600台灣嘉義市東區立仁路141-1號,23.4641073,120.4622139,芳安里
10403(實價),透天厝,嘉義市嘉義市立仁路42巷1~30號,0.2,0房/0廳/0衛,1 /共4層,57.34,28.5,--,--萬,15萬,860萬,600台灣嘉義市東區立仁路141-1號,23.4641073,120.4622139,芳安里
10403(實價),透天厝,嘉義市嘉義市立仁路42巷1~30號,0.2,0房/0廳/0衛,1 /共4層,55.63,28.19,--,--萬,15.7萬,876萬,600台灣嘉義市東區立仁路141-1號,23.4641073,120.4622139,芳安里
10403(實價),透天厝,嘉義市嘉義市立仁路42巷1~30號,0.2,0房/0廳/0衛,1 /共4層,66.63,27.89,--,--萬,15.2萬,1012萬,600台灣嘉義市東區立仁路141-1號,23.4641073,120.4622139,芳安里
10403(實價),店面(店鋪),嘉義市嘉義市文化路211~240號,46.4,5房/2廳/5衛,1 /共2層,49.36,19.66,--,--萬,49.8萬,2460萬,600台灣嘉義市東區文化路211號,23.4817831,120.4490584,中央里
10403(實價),透天厝,嘉義市嘉義市義教街117巷61~90號,38.2,1房/1廳/1衛,1 /共1層,15.06,30.86,--,--萬,16.6萬,250萬,600台灣嘉義市東區義教街117巷63號,23.4943518,120.4660376,新店里
10403(實價),透天厝,嘉義市嘉義市玉山路931~960號,1.2,4房/2廳/3衛,1 /共4層,65.03,34.57,--,--萬,15.4萬,1000萬,600台灣嘉義市西區玉山路960號,23.4687193,120.406811,頭港里
10403(實價),住宅大樓,嘉義市嘉義市世賢路一段631~660號,20.7,3房/2廳/2衛,12 /共12層,42.72,3.85,--,--萬,8.9萬,380萬,600台灣嘉義市西區世賢路一段630號,23.4931556,120.4301178,保安里
10403(實價),華廈,嘉義市嘉義市國揚四街1~30號,22,3房/2廳/2衛,6 /共6層,40.57,8.05,--,--萬,9.4萬,380萬,600台灣嘉義市西區國揚一街101號,23.4868788,120.4263032,福安里
10403(實價),住宅大樓(含車位),嘉義市嘉義市德明路151~180號,20.8,3房/2廳/2衛,4 /共12層,37.15,3.06,--,--萬,8.9萬,330萬,600台灣嘉義市西區德明路151號,23.483611,120.4316578,竹圍里
10403(實價),透天厝,嘉義市嘉義市立仁路42巷1~30號,0.2,0房/0廳/0衛,1 /共4層,54.24,26.68,--,--萬,19.5萬,1058萬,600台灣嘉義市東區立仁路141-1號,23.4641073,120.4622139,芳安里
10403(實價),住宅大樓,嘉義市嘉義市德明路61~90號,19.6,2房/1廳/1衛,12 /共18層,49.56,4.15,--,--萬,5.2萬,260萬,600台灣嘉義市西區德明路90號,23.4814836,120.4320387,福全里
10403(實價),透天厝,嘉義市嘉義市忠孝路798巷1~30號,7.2,4房/2廳/4衛,1 /共3層,51.86,33.57,--,--萬,15.2萬,788萬,600台灣嘉義市東區忠孝路522-1號,23.4939767,120.452811,仁義里
10403(實價),透天厝,嘉義市嘉義市東義路109巷16弄1~30號,20.8,4房/3廳/5衛,1 /共4層,92.12,47.8,--,--萬,16.5萬,1520萬,600台灣嘉義市東區東義路109巷1號,23.4950314,120.4688871,後庄里
10403(實價),華廈,嘉義市嘉義市泰瑞四街61~90號,16.8,3房/2廳/2衛,3 /共6層,41.7,7.66,--,--萬,8.6萬,358萬,600台灣嘉義市西區泰瑞四街78號,23.4854296,120.4269669,福安里
10403(實價),住宅大樓(含車位),嘉義市嘉義市新榮路35巷1~30號,10.4,4房/2廳/2衛,3 /共14層,64.73,11.18,--,--萬,8.5萬,550萬,600台灣嘉義市西區新榮路1號,23.4689591,120.4451514,致遠里
10403(實價),透天厝,嘉義市嘉義市友忠路827巷5弄1~30號,45.4,2房/1廳/1衛,1 /共1層,22.81,33.58,--,--萬,16.6萬,378萬,600台灣嘉義市西區友忠路827巷2弄30號,23.4873699,120.4416715,重興里
10403(實價),華廈,嘉義市嘉義市延平街391~420號,18.3,3房/2廳/1衛,3 /共8層,41.82,4.2,--,--萬,7.1萬,298萬,600台灣嘉義市西區延平街420號,23.4762336,120.443003,書院里
10403(實價),透天厝,嘉義市嘉義市光彩街211~240號,21.3,4房/2廳/4衛,1 /共5層,35.33,7.26,--,--萬,15.1萬,535萬,600台灣嘉義市東區光彩街185號,23.4786354,120.454195,民族里
10403(實價),套房,嘉義市嘉義市北鎮街34巷1~30號,24.8,1房/1廳/1衛,6 /共6層,17.36,3.73,--,--萬,7.5萬,130萬,600台灣嘉義市西區北鎮街25巷21號,23.4883155,120.4322644,竹圍里
10403(實價),住宅大樓(含車位),嘉義市嘉義市博東路91~120號,17,3房/2廳/2衛,8 /共22層,46.84,4.62,--,--萬,6.6萬,308萬,600台灣嘉義市東區博東路24-80號,23.4905823,120.4615667,太平里
10403(實價),住宅大樓,嘉義市嘉義市德明路61~90號,19.6,4房/2廳/2衛,14 /共18層,49.18,4.27,--,--萬,8.7萬,428萬,600台灣嘉義市西區德明路90號,23.4814836,120.4320387,福全里
10403(實價),透天厝,嘉義市嘉義市保安一路31~60號,0.2,4房/3廳/5衛,1 /共3層,63.66,28.74,--,--萬,18.5萬,1180萬,600台灣嘉義市西區保安一路60號,23.4937234,120.4406487,新厝里
10402(實價),店面(店鋪),嘉義市嘉義市文化路297巷1~30號,0,10房/8廳/13衛,1 /共5層,191.26,31.95,--,--萬,0萬,3674萬,600台灣嘉義市西區垂楊路402號,23.4741274,120.4497741,文化里
